Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000069431,ABCC9,0.2934091528286986,1.7075677534511684,0,0.08981454329439353,-1.7075677534511684,0
ENSG00000123612,ACVR1C,0.3519098938977354,-1.1503309238802317,0,0.7811418528212114,1.1503309238802317,0
ENSG00000151388,ADAMTS12,0.02491084783913684,0.4939451316487622,0.0000000005199353822539396,0.017676997654819417,-0.4939451316487622,0.0000000005199353822539396
ENSG00000145536,ADAMTS16,0.024955016009064385,0.4095629380943011,0.0000003170271423066211,0.018776655362739755,-0.4095629380943011,0.0000003170271423066211
ENSG00000156140,ADAMTS3,0.03721168316395884,-0.6119939924542264,0.0000000000000000000000000000000008650992766103654,0.056879794942179436,0.6119939924542264,0.000000000000000000000000000000000865099276611939
ENSG00000197381,ADARB1,0.47639788083852824,-0.6422628668115529,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031944656532007862,0.7435610506530339,0.6422628668115529,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031944656532007862
ENSG00000141433,ADCYAP1,0.23024866983230557,-0.539802373727917,0.00000000000000000000000000000000000000000000000000000000000000000000000000001956717528367777,0.3347358062909506,0.539802373727917,0.000000000000000000000000000000000000000000000000000000000000000000000000000019567175283820137
ENSG00000120907,ADRA1A,0.5055488729907097,0.3673695294407576,0.00000000000000000000000000000000000000000000000000000000000000000000000016923597112858875,0.39189051566011013,-0.3673695294407576,0.00000000000000000000000000000000000000000000000000000000000000000000000016923597113382198
ENSG00000170214,ADRA1B,0.07755930639277356,-0.5161903588936068,0.00000000000000000000000000000000005108492006644938,0.110927971286464,0.5161903588936068,0.00000000000000000000000000000000005108492006644938
ENSG00000159723,AGRP,0.00989367006377066,-1.5862136538768015,0.000000000000000000000000000000000000000000000000000000000000000000000007605839554775686,0.029745740999245117,1.5862136538768015,0.000000000000000000000000000000000000000000000000000000000000000000000007605839554775686
ENSG00000204472,AIF1,0.4854744397586393,1.2703735186117848,0,0.20123736054942168,-1.2703735186117848,0
ENSG00000171094,ALK,0.16134632474533134,-1.7725066759873473,0,0.551285900423163,1.7725066759873473,0
ENSG00000189292,ALKAL2,0.04759120309693252,0.09996221899108981,0.05151072207107523,0.04439867995728361,-0.09996221899108981,0.05151072207107555
ENSG00000154188,ANGPT1,0.14069770530420284,0.8443104665777361,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013691974744829617,0.07835061168932402,-0.8443104665777361,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013691974744916788
ENSG00000029534,ANK1,0.2335833666618354,-0.5064460790034191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007574463078741977,0.3318217133649617,0.5064460790034191,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000757446307853531
ENSG00000180071,ANKRD18A,0.29356374142344505,0.04517673027402069,0.0530939611815108,0.28450894048168923,-0.04517673027402069,0.0530939611815108
ENSG00000189127,ANKRD34B,0.28234502626184793,-0.790684060052742,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002611266259900965,0.4884404624155157,0.790684060052742,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002611266259900965
ENSG00000134343,ANO3,0.3193579526611328,-2.4823859020104253,0,1.784744459954707,2.4823859020104253,0
ENSG00000135046,ANXA1,0.35690089709954825,2.152597703180544,0,0.0802475212354866,-2.152597703180544,0
ENSG00000130203,APOE,16.995867619950385,1.4046177598974765,0,6.419664241625438,-1.4046177598974765,0
ENSG00000142192,APP,7.212463392403847,-0.8082699902665698,0,12.629898672777447,0.8082699902665698,0
ENSG00000171885,AQP4,12.451780045549397,1.6114898376822282,0,4.074974076797695,-1.6114898376822282,0
ENSG00000169083,AR,0.21894161833085338,-0.09398754865091119,0.0002975761205080023,0.23367726293307162,0.09398754865091119,0.0002975761205080023
ENSG00000138639,ARHGAP24,0.403299559608437,-0.3952710335631816,0.000000000000000000000000000000000000000000000000000000000000000000000000000016070114941158692,0.5304198954153746,0.3952710335631816,0.000000000000000000000000000000000000000000000000000000000000000000000000000016070114941158692
ENSG00000064270,ATP2C2,0.32554149645098945,0.6251620372267506,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000904246954507163,0.2110518055926107,-0.6251620372267506,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000009042469545203215
AVP_gene,AVP_gene,0.2506322802538688,-0.46222678740543954,0.00000000000000001774017034959241,0.3452925202869858,0.46222678740543954,0.00000000000000001774017034959241
ENSG00000135454,B4GALNT1,0.2432782799609321,-1.585328521234842,0,0.7300627522883117,1.585328521234842,0
ENSG00000132692,BCAN,1.625410737418715,1.1530562115561773,0,0.730887495569252,-1.1530562115561773,0
ENSG00000176697,BDNF,0.028598890028087062,-0.7615702262835384,0.00000000000000000000000000000000000000063425279121211354,0.04849490491928687,0.7615702262835384,0.0000000000000000000000000000000000000006342527912108157
ENSG00000116985,BMP8B,0.18736137683265686,0.5023102562443285,0.000000000000000000000000000000000000000000000000000000000000000000015330942674589206,0.13226133082011854,-0.5023102562443285,0.000000000000000000000000000000000000000000000000000000000000000000015330942674589206
ENSG00000162670,BRINP3,0.47765667368146336,-1.0578872309192031,0,0.9944479567150588,1.0578872309192031,0
ENSG00000151136,BTBD11,0.3773949279459303,-1.1451297065044999,0,0.8346951831969318,1.1451297065044999,0
ENSG00000165985,C1QL3,0.22477181676128966,-0.7205501295647689,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031098784469563257,0.3703922074702675,0.7205501295647689,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003109878446973296
ENSG00000143110,C1orf162,0.12504008906488723,0.7894392797427194,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017108719675937323,0.07232998573846017,-0.7894392797427194,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001710871967564168
ENSG00000188674,C2orf80,0.5161492337733211,-1.1142737168508687,0,1.1174171799032506,1.1142737168508687,0
ENSG00000064989,CALCRL,0.19144693255095502,0.3559272758498979,0.0000000000000000000000000000002643476720887825,0.14958093971986386,-0.3559272758498979,0.00000000000000000000000000000026434767209070587
ENSG00000070808,CAMK2A,3.420758508633669,-0.6912991460570874,0,5.523663141211947,0.6912991460570874,0
ENSG00000042493,CAPG,1.2867954626691713,0.8144128163002841,0,0.7317122388501923,-0.8144128163002841,0
ENSG00000092529,CAPN3,0.24087111469988076,2.132068467161015,0,0.05492790251062084,-2.132068467161015,0
ENSG00000105974,CAV1,0.3082496579243546,1.1879112690106224,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011182744080566806,0.13528538951689947,-1.1879112690106224,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011182744080566806
ENSG00000187094,CCK,0.12384754847684343,-1.0508742004414005,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043580613544853704,0.2566051261432107,1.0508742004414005,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043580613544853704
ENSG00000275302,CCL4,0.034539508883342215,1.131072254134672,0.000000000000000000000003824792333589428,0.015752596665958827,-1.131072254134672,0.000000000000000000000003824792333589428
ENSG00000271503,CCL5,0.056844434696753744,1.9322399145944509,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000001589313796877423,0.014872870499622558,-1.9322399145944509,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000001589313796877423
ENSG00000133101,CCNA1,0.06934402678624971,-1.6507906202459055,0,0.21778720905362275,1.6507906202459055,0
ENSG00000157456,CCNB2,0.013670048592575978,-0.5944322074130204,0.000000000014296796041808077,0.02064607346620433,0.5944322074130204,0.000000000014296796041808077
ENSG00000170458,CD14,0.14734501487829874,1.1027498086411476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001583371664196148,0.06859114953153103,-1.1027498086411476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001583371664197588
ENSG00000177575,CD163,0.05728611639602922,1.9514095994831164,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024120565727870657,0.014790396171528533,-1.9514095994831164,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024120565727870657
ENSG00000116824,CD2,0.05015295695273028,0.9711420009362675,0.0000000000000000000000000000000000000000000000000000000020496896867483368,0.025567041709147836,-0.9711420009362675,0.0000000000000000000000000000000000000000000000000000000020496896867483368
ENSG00000135218,CD36,0.08939637593335631,-0.5286051313616715,0.000000000000000000000003773582912912483,0.12896235769635753,0.5286051313616715,0.000000000000000000000003773582912912483
ENSG00000160654,CD3G,0.032066091367399546,1.1147097638707146,0.0000000000000000000000000000000000000001376145988239332,0.014790396171528533,-1.1147097638707146,0.0000000000000000000000000000000000000001376145988239332
ENSG00000010610,CD4,0.3890774088917667,1.5356200824278086,0,0.13418573180897914,-1.5356200824278086,0
ENSG00000117091,CD48,0.4511557717249348,1.1091322917504054,0,0.2091274046037501,-1.1091322917504054,0
ENSG00000169442,CD52,0.05278096306341937,0.7704395416217773,0.00000000000000000000000000000000000000000000004720602787842904,0.03092787303525948,-0.7704395416217773,0.00000000000000000000000000000000000000000000004720602787842904
ENSG00000129226,CD68,0.19087274634189688,1.4651729111569969,0,0.06911348694279318,-1.4651729111569969,0
ENSG00000112149,CD83,0.362488170595383,-0.8437688951255692,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002869705633,0.6505849914483695,0.8437688951255692,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002869705633
ENSG00000114013,CD86,0.14314903873518173,1.2603418715437336,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006110876854170312,0.05973890498277231,-1.2603418715437336,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006110876854170312
ENSG00000039068,CDH1,0.16538771229370194,1.789081754685391,0,0.04783511029453466,-1.789081754685391,0
ENSG00000154162,CDH12,0.11927614288934225,-1.057998722252616,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005653956732552008,0.24835769333380814,1.057998722252616,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005653956732598289
ENSG00000140945,CDH13,0.4147611997046356,-1.1742294922708383,0,0.936028640981791,1.1742294922708383,0
ENSG00000179242,CDH4,0.33212255377019406,-0.4978654041180093,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002497575828211143,0.46900401242802375,0.4978654041180093,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002497575828292918
ENSG00000113361,CDH6,0.7032897697563402,0.7402443484920721,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008848686140336211,0.4210039534773011,-0.7402443484920721,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008848686140368403
ENSG00000170312,CDK1,0.026103388427180622,0.9644886352478252,0.00000000000000000000000000002697830214295527,0.013360841151232096,-0.9644886352478252,0.00000000000000000000000000002697830214295527
ENSG00000048740,CELF2,8.289504216087094,0.2630017722904703,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008944978730375243,6.908104704040953,-0.2630017722904703,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008944978730375243
ENSG00000103888,CEMIP,0.20706038062034307,0.6411354825426092,0.0000000000000000000000000000000000000000000000000000000003988897721479587,0.1327561767886827,-0.6411354825426092,0.0000000000000000000000000000000000000000000000000000000003988897721492284
ENSG00000135048,CEMIP2,0.3731989518028133,1.2499982455715246,0,0.15689366347753408,-1.2499982455715246,0
ENSG00000117724,CENPF,0.09619827410219864,0.862508906435921,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014788987491605915,0.05289353575096822,-0.862508906435921,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014788987491659718
ENSG00000089199,CHGB,1.4597801001904114,-2.3645423044493286,0,7.517837411640082,2.3645423044493286,0
ENSG00000154645,CHODL,0.21085884323411216,-1.5067419697891848,0,0.5992309764884897,1.5067419697891848,0
ENSG00000013297,CLDN11,0.8377155949308313,2.5832040663045,0,0.13976649467667485,-2.5832040663045,0
ENSG00000150656,CNDP1,1.8228203729098889,2.589018932058454,0,0.30292820708935486,-2.589018932058454,0
ENSG00000184144,CNTN2,2.0484755530697294,1.0257941159331048,0,1.0060768369763164,-1.0257941159331048,0
ENSG00000154529,CNTNAP3B,0.5236136544910767,-0.4646509868482036,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021249727656276903,0.7225850798744535,0.4646509868482036,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021249727656276903
ENSG00000111799,COL12A1,0.21474564218773637,0.8338118102266412,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003897127643411977,0.12046750190267293,-0.8338118102266412,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003897127643330455
ENSG00000188517,COL25A1,0.22965239953828367,-2.1060580622410945,0,0.9887572280765711,2.1060580622410945,0
ENSG00000102879,CORO1A,0.23406921653103843,-0.27846440197888755,0.0000000000000000000000000025258667909571285,0.283904128742333,0.27846440197888755,0.000000000000000000000000002525866790943345
ENSG00000147571,CRH,0.07546131832121505,-1.0223046349741196,0.0000000000000000000000000000000000000000000000000000000000000000000001446375453193053,0.153292284484095,1.0223046349741196,0.0000000000000000000000000000000000000000000000000000000000000000000001446375453193053
ENSG00000145708,CRHBP,0.16359890141163624,-0.627695393360177,0.0000000000000000000000000000000000000000000000000000000000000000000000000000005928611402391948,0.25278381560818747,0.627695393360177,0.0000000000000000000000000000000000000000000000000000000000000000000000000000005928611402391948
ENSG00000106113,CRHR2,0.07539506606632373,-1.192317512267889,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054879435176193,0.17231636283111681,1.192317512267889,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005487943517624291
ENSG00000103316,CRYM,0.5081768791013987,-2.314085739121353,0,2.5272058528998205,2.314085739121353,0
ENSG00000173546,CSPG4,0.2741959989102154,0.8156917858322998,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000425549901416358,0.15576651432691574,-0.8156917858322998,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004255499014202283
ENSG00000183230,CTNNA3,0.22282841728447758,1.8887575293784038,0,0.06015127662324244,-1.8887575293784038,0
ENSG00000103811,CTSH,1.3421602636733523,1.9733595142571152,0,0.34177361562164077,-1.9733595142571152,0
ENSG00000163131,CTSS,0.2364322136221622,1.1362395308597635,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006521911095532083,0.10754652383460897,-1.1362395308597635,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006521911095532083
ENSG00000111249,CUX2,0.12762392700564876,-0.8086858821804479,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030227334334529275,0.22356041202020452,0.8086858821804479,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003022733433414439
ENSG00000168329,CX3CR1,1.1187576601798166,1.5282635780111045,0,0.3878492735835029,-1.5282635780111045,0
ENSG00000145824,CXCL14,0.5658163408568484,-0.9702592005429439,0,1.1085649353544917,0.9702592005429439,0
ENSG00000121966,CXCR4,0.15350647458319164,2.1664738356741773,0,0.034171863273624474,-2.1664738356741773,0
ENSG00000137869,CYP19A1,0.058478656984073,-0.23590633196185928,0.00000012551875923349088,0.06886606395851111,0.23590633196185928,0.0000001255187592340046
ENSG00000095596,CYP26A1,0.0937911088411473,0.44658144286191437,0.000000000000000000000000000006585856641538099,0.0688110810731151,-0.44658144286191437,0.000000000000000000000000000006585856641538099
ENSG00000003137,CYP26B1,0.21609277137052657,-0.07627248126313457,0.004662859077884075,0.22782158563839583,0.07627248126313457,0.004662859077926413
ENSG00000115165,CYTIP,0.07464420717755542,1.2137411793825406,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003775260327402592,0.03216498795666986,-1.2137411793825406,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003775260327395725
ENSG00000187323,DCC,0.3638794679481008,-1.4117805596701198,0,0.9681936289384607,1.4117805596701198,0
ENSG00000011465,DCN,1.0237077584957341,2.043990429575246,0,0.2482202361203181,-2.043990429575246,0
ENSG00000181418,DDN,1.4775357045012856,-0.6852808647426745,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015433246547392015,2.37592044373268,0.6852808647426745,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015433246547392015
ENSG00000162733,DDR2,0.5028987827950568,1.265388237500931,0,0.2091823874891461,-1.265388237500931,0
ENSG00000132535,DLG4,6.1502189056463274,-0.9728255545525188,0,12.070997642726937,0.9728255545525188,0
ENSG00000187957,DNER,3.1094170788143862,-0.7479477341478666,0,5.221999540486701,0.7479477341478666,0
ENSG00000149927,DOC2A,0.24290285051654795,-1.7612610707627276,0,0.8234786745761444,1.7612610707627276,0
ENSG00000133665,DYDC2,0.304892877009861,0.10917089922254952,0.0000038000755940018068,0.28266701382092263,-0.10917089922254952,0.000003800075593946488
ENSG00000171551,ECEL1,0.5176951197207853,-1.7408794205238314,0,1.7303938777407444,1.7408794205238314,0
ENSG00000115468,EFHD1,2.3899617588645636,1.6405166095917867,0,0.7665438967485689,-1.6405166095917867,0
ENSG00000146648,EGFR,1.3388255668438225,1.5698974323997401,0,0.45094213457543225,-1.5698974323997401,0
ENSG00000126767,ELK1,0.5324252043916223,-0.6016123802668172,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023589461483403362,0.8079185180090717,0.6016123802668172,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023589461483832453
ENSG00000197977,ELOVL2,0.28007036551057923,0.984564100481991,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195161491,0.14152594700934737,-0.984564100481991,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000195161491
ENSG00000165675,ENOX2,0.19065190549225916,-0.31947248780216775,0.00000000000000000000000000000000006023947215650427,0.23791094510856492,0.31947248780216775,0.00000000000000000000000000000000006023947215650427
ENSG00000065361,ERBB3,0.7721700307583507,1.9641165812675396,0,0.19788340454026465,-1.9641165812675396,0
ENSG00000136541,ERMN,3.5699806707338886,2.0587665951957,0,0.8568532860115267,-2.0587665951957,0
ENSG00000091831,ESR1,0.17660642745529903,-0.908127557979393,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040747626620912123,0.3314368331671896,0.908127557979393,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004074762662039328
ENSG00000112319,EYA4,0.35115903500896706,0.5659751814103156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008066190372501645,0.23719616759841672,-0.5659751814103156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008066190372501645
ENSG00000170231,FABP6,0.5639612777198914,-0.0886426894431076,0.0000023895381390880484,0.5996983310143559,0.0886426894431076,0.0000023895381392532126
ENSG00000117560,FASLG,0.035997058490951285,0.9084900794926112,0.00000000000000000000000000000000000031549246014588726,0.019161535560511873,-0.9084900794926112,0.00000000000000000000000000000000000031549246014588726
